9.56348	20.9643	-4.93094	-0.311255	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.0837365	0.0941095	0.567765	0.495395
9.40387	20.9147	-4.69864	-0.399116	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.0835815	0.0938973	0.566169	0.495428
9.17363	20.8682	-4.76717	-0.668049	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.0834703	0.0936834	0.56451	0.494679
8.85169	20.8521	-4.98505	-0.614188	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.0832402	0.0934108	0.563057	0.494781
8.62684	20.7696	-4.97491	-0.904722	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.0829993	0.0931683	0.561644	0.493992
8.34068	20.6905	-5.05749	-0.961292	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.0828642	0.0929623	0.560535	0.493434
8.0878	20.6121	-5.10848	-1.18624	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.0828034	0.0927837	0.559722	0.492437
7.86032	20.529	-5.02855	-1.23777	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.0827086	0.0926341	0.558726	0.491641
7.62327	20.4447	-5.06275	-1.509	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.0826316	0.0925002	0.557991	0.490388
7.29758	20.3877	-5.25533	-1.45902	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.0832907	0.092278	0.55846	0.489565
7.03378	20.2945	-5.27732	-1.57774	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.0843405	0.0920626	0.559305	0.488693
6.78913	20.2069	-5.22485	-1.59776	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.0855852	0.0918315	0.560034	0.488139
6.53733	20.1168	-5.22287	-1.70483	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.0871647	0.0915863	0.561009	0.487557
6.32012	20.0208	-5.10558	-1.73254	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.0885954	0.0913351	0.56146	0.487298
6.08224	19.9275	-5.09767	-1.88837	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0.0902153	0.0910864	0.562125	0.486764
5.84039	19.8305	-5.06298	-1.89519	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	0.0921214	0.0908604	0.56284	0.486646
5.57331	19.6879	-5.14956	-2.22596	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0.094797	0.090614	0.564492	0.485608
5.45943	19.5545	-4.76822	-2.28764	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.0958562	0.0903691	0.564056	0.484654
5.24124	19.4044	-4.73643	-2.48589	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0.0969522	0.090143	0.563697	0.483465
5.05935	19.2989	-4.5982	-2.45852	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	0.0976987	0.0899022	0.562961	0.482538
4.86416	19.1842	-4.51019	-2.4563	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	0.0982998	0.0896847	0.562093	0.481908
4.74023	19.0346	-4.23638	-2.51897	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	0.0982881	0.0894585	0.560699	0.48136
4.5075	18.8822	-4.33213	-2.77465	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	0.0984508	0.089228	0.559616	0.480288
4.3551	18.7503	-4.16537	-2.7699	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	0.0983512	0.0890233	0.558293	0.479434
4.16562	18.6054	-4.11563	-2.79455	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	0.0982194	0.0888394	0.556987	0.478756
4.07642	18.4544	-3.80575	-2.82858	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	0.0980021	0.0886743	0.55557	0.478237
